	visioen/noun	modder/noun	getal/noun	veeleer/adv	haast/adv	vrijheid/noun	gezang/noun	orgasme/noun	stem/noun	lof_trompet/noun	bed/noun	herrie/noun	vorst/noun	optreden/noun	pad/noun	ijl/adj	maar/adv	gewaad/noun	koor/noun	plek/noun	tribunaal/noun	kunst/noun	passage/noun	tegelijk/adj	monument/noun	mandaat/noun	harmonie/noun	naam/noun	stad/noun	uitzicht/noun	piano_spel/noun	zangeres/noun	zij/pron	zo/adv	gave/noun	vrede/noun	meest/adj	moment/noun	sopraan/noun	haven/noun	gewelf/noun	heerlijkheid/noun	melodie/noun	zaak/noun	klink/adj	werkster/noun	sereniteit/noun	ding/noun	symbool/noun	vaderland/noun	boodschap/noun	paradijs/noun	minstens/adv	nul/noun	tip/noun	tafereel/noun	schoonheid/noun	refrein/noun	glimlach/noun	iets/noun	afgezant/noun	blauw/noun	landschap/noun	klank/noun	drank/noun	dressing/noun	dauw/noun	het/det	rust/noun	stil/adj	tuin/noun	kleur/noun	gerecht/noun	hulp/noun	helderheid/noun	koning/noun	geluid/noun	sauna/noun	paradijselijk/adj	vader/noun	tweeling/noun	compliment/noun	perfectie/noun	republiek/noun	licht/noun	gevoel/noun	plezier/noun	missie/noun	voetbal_tempel/noun	staat/noun	rijk/noun	belofte/noun	status/noun	ervaring/noun	menu/noun	gestreken/adj	sfeer/noun	interventie/noun	naar/adj	geschenk/noun	aureool/noun	vuur/noun	vaak/adj	maal/noun	droefheid/noun	ruimte/noun	lichaam/noun	zaligheid/noun	euforie/noun	patent/noun	kroon/noun	iets/adv	geluk/noun	muziek/noun	koor_DIM/noun	komedie/noun	aardappel/noun	bijstand/noun	of/vg
drank/noun	0.8586826	0.81449664	0.87848103	0.8071358	0.8255009	0.8914544	0.8284589	0.87930226	0.9155767	0.9385403	0.79359674	0.79365337	0.8477571	0.84987175	0.8823818	0.871817	0.8490158	0.8676652	0.89686036	0.8540897	0.9345684	0.84848666	0.87232405	0.79110247	0.9168865	0.92430705	0.8552381	0.9068779	0.8857155	0.8695511	0.92362523	0.87189144	0.8335016	0.86381984	0.89753455	0.934376	0.8601913	0.920923	0.91432506	0.8659581	0.8912842	0.8526584	0.8247135	0.9313002	0.8354097	0.87850934	0.91913813	0.86938745	0.84246683	0.87720543	0.84834987	0.8582858	0.84715796	0.9196057	0.819275	0.8464631	0.82436895	0.88281965	0.85171366	0.86544144	0.94515747	0.82189184	0.89329237	0.80789423	0.0	0.7784282	0.8973897	0.8524469	0.93075085	0.901589	0.8307872	0.79147446	0.70374465	0.8767684	0.89127374	0.9010547	0.82480717	0.8156318	0.8964606	0.88594735	0.86470234	0.8738698	0.8762252	0.915727	0.8535613	0.87185645	0.8302542	0.92256737	0.93755984	0.9168045	0.87759745	0.9256859	0.8933644	0.90230954	0.6547241	0.9029777	0.8320295	0.9021492	0.83335143	0.78062034	0.9072889	0.83800554	0.7705555	0.8703526	0.9268811	0.86595047	0.7754235	0.88175464	0.86848116	0.86088693	0.902015	0.838644	0.87669826	0.76390535	0.9064374	0.8604185	0.6491962	0.8965305	0.6021177
dressing/noun	0.92584825	0.86434627	0.91627437	0.8908395	0.9100135	0.95066714	0.9154041	0.9364033	0.9263098	0.9643698	0.85287327	0.9186012	0.90850264	0.95276237	0.91713846	0.8867606	0.8745596	0.89066046	0.91899705	0.9015591	0.96688646	0.9426656	0.9034491	0.8730619	0.9479542	0.9533503	0.9032733	0.9298743	0.9511793	0.87581193	0.9404915	0.9497383	0.93639445	0.87789726	0.9342163	0.9571976	0.92910916	0.96059954	0.9461978	0.94723004	0.9139379	0.8846237	0.85538083	0.94197685	0.8891401	0.91222036	0.9307431	0.8919548	0.92833716	0.965019	0.92756516	0.911025	0.8977645	0.9304313	0.87859905	0.8951301	0.92290485	0.93285924	0.8685	0.8949721	0.9841889	0.8472592	0.90839505	0.86031854	0.7784282	0.0	0.91839737	0.92125624	0.92805177	0.9148365	0.8414565	0.7976191	0.74725175	0.9620587	0.9083806	0.9600499	0.88217235	0.8219744	0.9221685	0.967115	0.9381104	0.914018	0.9114381	0.9476103	0.8798144	0.92129725	0.9287218	0.96224886	0.9509417	0.9505089	0.9463016	0.9705059	0.9590745	0.95159847	0.74283046	0.9062563	0.8927369	0.93688536	0.89373565	0.9293538	0.9651669	0.7958778	0.90166295	0.92401814	0.957563	0.8706172	0.8868095	0.93104196	0.94526637	0.93310815	0.93804514	0.8156666	0.9619031	0.9015305	0.87538135	0.8854578	0.5766299	0.9464366	0.7729107
dauw/noun	0.9228147	0.79170835	0.94305736	0.93780917	0.9157442	0.9695666	0.90085936	0.9413993	0.93829983	0.9598891	0.81325185	0.89021134	0.88035166	0.93867624	0.86999744	0.8476697	0.9106243	0.8791893	0.9496037	0.8614648	0.9684385	0.9416691	0.9235421	0.8773904	0.93660045	0.9662805	0.92601854	0.9722205	0.8728735	0.8781376	0.92971164	0.9438137	0.91837716	0.9140727	0.94477665	0.9374591	0.9402958	0.92213064	0.9281584	0.8886298	0.920899	0.89750373	0.91932094	0.9731176	0.9443188	0.8963329	0.9266381	0.9344512	0.9235081	0.92882025	0.9100993	0.8901229	0.9139105	0.94280744	0.91098773	0.9115606	0.90599436	0.9195237	0.8858702	0.93154377	0.94735587	0.8568052	0.848502	0.89576334	0.8973897	0.91839737	0.0	0.88444537	0.91599697	0.85319316	0.827006	0.87599754	0.9380954	0.9466776	0.93572956	0.95108724	0.87736696	0.8675714	0.90019923	0.9202974	0.93216103	0.9497656	0.9359156	0.9546948	0.83133507	0.9282451	0.9336948	0.93826175	0.96927166	0.9661838	0.9576401	0.9625539	0.9752043	0.9674077	0.9080805	0.89700556	0.9078982	0.93346566	0.907829	0.9168859	0.9381309	0.90127295	0.8819429	0.91443944	0.9087266	0.8671064	0.8758844	0.9406556	0.9232491	0.95137066	0.9392769	0.9082112	0.9489014	0.93678766	0.94921076	0.95064145	0.8716128	0.95163757	0.8368559
het/det	0.83563554	0.8207689	0.820884	0.76084834	0.80805206	0.8380904	0.8500162	0.8802173	0.86519337	0.89727676	0.8630607	0.82289845	0.7842245	0.84477365	0.83649635	0.8316376	0.85711026	0.8701134	0.8491925	0.7956684	0.85101783	0.8144039	0.797835	0.7677555	0.7613803	0.85306716	0.79023314	0.85437375	0.72083735	0.7697186	0.9122265	0.85666955	0.8135719	0.83733696	0.86719257	0.83052254	0.8483898	0.8563794	0.86620396	0.7847106	0.8373884	0.8969182	0.8361433	0.84106994	0.8201808	0.8714772	0.8511132	0.87165105	0.7879672	0.82885367	0.8495804	0.80872804	0.8670603	0.8574192	0.87956953	0.815939	0.7982412	0.8757821	0.87803286	0.87974054	0.8965727	0.82666343	0.7652775	0.8159156	0.8524469	0.92125624	0.88444537	0.0	0.88813806	0.820958	0.7626943	0.8009964	0.8539158	0.88798356	0.8320861	0.84339553	0.8233366	0.8461119	0.8148682	0.90312105	0.8363082	0.8716162	0.8521712	0.78652567	0.8365588	0.8766167	0.8640307	0.8020834	0.89025605	0.7747288	0.81278783	0.86181223	0.820139	0.87121373	0.84848326	0.89483947	0.8056024	0.80732954	0.8188918	0.8636747	0.8861999	0.86456215	0.8064146	0.8475584	0.90433025	0.7910572	0.7918836	0.8917005	0.83936757	0.8286228	0.85581636	0.83650076	0.86680126	0.8248905	0.9275723	0.8682856	0.8681052	0.84130883	0.76529527
rust/noun	0.9221758	0.8914363	0.89236253	0.89156765	0.8345515	0.8389921	0.9179088	0.9123303	0.9197538	0.9500568	0.90331143	0.877129	0.89151865	0.9171881	0.902007	0.88673955	0.8805376	0.9365737	0.9266428	0.8922214	0.94026995	0.9392159	0.9116169	0.8455714	0.9319583	0.91520333	0.8018775	0.9517464	0.9252073	0.84860605	0.93573797	0.94226867	0.8537308	0.8597332	0.88943964	0.81090635	0.9273156	0.8352796	0.92981607	0.9232546	0.92693657	0.94085866	0.88045514	0.8954833	0.88402647	0.93799853	0.79674035	0.91961414	0.91171217	0.8928135	0.92991537	0.89576304	0.87762445	0.77555877	0.92736775	0.8846128	0.8405069	0.8874144	0.85874164	0.85795796	0.9568817	0.8877009	0.8746191	0.88975227	0.93075085	0.92805177	0.91599697	0.88813806	0.0	0.88381404	0.9093046	0.8836446	0.9299222	0.9201596	0.83543444	0.95318884	0.8915758	0.8972567	0.90390986	0.9546385	0.91922367	0.8966335	0.8559677	0.91958386	0.85615367	0.8668252	0.87456167	0.8996338	0.9251837	0.92663485	0.91720843	0.87126106	0.892838	0.91273576	0.9151573	0.9366138	0.81777805	0.87623155	0.89485985	0.8964259	0.9072387	0.93919784	0.8626041	0.8221268	0.91616786	0.82012296	0.8694929	0.92489785	0.8178384	0.9192263	0.92833406	0.8550332	0.7734089	0.9249221	0.91522604	0.9200982	0.9258845	0.9167054	0.9132087
stil/adj	0.81751233	0.79862136	0.8890405	0.8066343	0.7899256	0.8988539	0.8025172	0.89154446	0.8218869	0.93242306	0.7911916	0.78003883	0.8185592	0.8677658	0.8165669	0.78840625	0.8320786	0.85050637	0.8261335	0.77389514	0.92319995	0.885414	0.8068404	0.737963	0.7944709	0.95389473	0.81951314	0.9137691	0.8200972	0.76389766	0.88170314	0.8610982	0.87016463	0.8170673	0.87750846	0.88144493	0.8601674	0.8301468	0.85274625	0.830278	0.86420465	0.9212738	0.81016934	0.91295594	0.82005924	0.8896071	0.8585962	0.87840885	0.81259024	0.8328282	0.88098574	0.7984123	0.8830199	0.89498776	0.88525844	0.75185156	0.7811616	0.8398756	0.8055162	0.8720592	0.938207	0.8230531	0.74901414	0.8042927	0.901589	0.9148365	0.85319316	0.820958	0.88381404	0.0	0.80273765	0.83658135	0.8992377	0.92283624	0.8694587	0.8762356	0.75340396	0.85721064	0.8387159	0.83679974	0.87846416	0.84444386	0.8819736	0.89643973	0.8059216	0.8369583	0.85608983	0.90083313	0.9024795	0.9105765	0.9015977	0.933101	0.91541797	0.9007579	0.8869464	0.90761226	0.78874725	0.86504334	0.8034402	0.8938911	0.91768163	0.8549387	0.7945839	0.9040149	0.86251783	0.8292308	0.829013	0.892793	0.8322863	0.92121106	0.9156274	0.8329117	0.8647082	0.84108275	0.88686645	0.8755191	0.88615555	0.9028864	0.798527
tuin/noun	0.80622756	0.73836803	0.8710456	0.8277751	0.8255429	0.9230845	0.8420794	0.9286702	0.93078387	0.93705976	0.73943734	0.83574176	0.78918135	0.89294976	0.6897757	0.81214017	0.88949347	0.797547	0.8503817	0.6526865	0.9457106	0.7864411	0.84839195	0.7794042	0.63163126	0.93133384	0.8048252	0.90352273	0.69352704	0.599457	0.9040546	0.90775394	0.87290287	0.86699444	0.88359106	0.924507	0.8605052	0.9082634	0.90159255	0.7632311	0.7549203	0.8515259	0.811612	0.9285915	0.84995246	0.8613484	0.88042843	0.8797869	0.8066012	0.8807288	0.87642014	0.70516145	0.8786614	0.9034203	0.8294406	0.74633527	0.7775948	0.8936272	0.869567	0.8834644	0.92551625	0.79252243	0.5941862	0.80009943	0.8307872	0.8414565	0.827006	0.7626943	0.9093046	0.80273765	0.0	0.7418257	0.82227975	0.9244447	0.88419116	0.85975474	0.7988643	0.7321625	0.7775587	0.8821886	0.87992334	0.90416086	0.8759434	0.9097219	0.7863077	0.91137034	0.877043	0.9161092	0.8893096	0.8892498	0.8606026	0.9510604	0.8985339	0.8989266	0.7664243	0.89209557	0.8007399	0.91292036	0.850408	0.808298	0.9049726	0.82204264	0.84127676	0.9045398	0.91960603	0.6631217	0.78365165	0.914019	0.90204424	0.91659075	0.8810283	0.8499327	0.92078793	0.8190396	0.89537764	0.87414396	0.7373593	0.9143367	0.6923877
kleur/noun	0.8020805	0.7558754	0.76820093	0.69791096	0.70967895	0.8598851	0.79660857	0.8710179	0.7836344	0.9260022	0.8424645	0.8583581	0.8032942	0.87152666	0.84397554	0.6654456	0.87373805	0.6623343	0.80614156	0.7540061	0.9353483	0.7348163	0.7274933	0.7025777	0.8282708	0.89777493	0.7147341	0.7917628	0.8682853	0.72577024	0.80891526	0.83688533	0.87881136	0.7809366	0.8255274	0.9104478	0.81379294	0.84717995	0.79925567	0.9165825	0.80050087	0.86922866	0.6279442	0.91986126	0.7379436	0.89444447	0.8330258	0.81132954	0.70326734	0.8549641	0.817136	0.80583024	0.90836084	0.8780615	0.8809907	0.6737108	0.6382084	0.8061251	0.77972925	0.8283418	0.9510741	0.47028702	0.5921668	0.5623297	0.79147446	0.7976191	0.87599754	0.8009964	0.8836446	0.83658135	0.7418257	0.0	0.79254913	0.9532101	0.7121415	0.9041601	0.6107068	0.8350016	0.8014051	0.9348044	0.8618041	0.8560003	0.77198136	0.8898909	0.57723284	0.78593695	0.84699416	0.9017048	0.92191803	0.90282303	0.88276136	0.910501	0.8539173	0.8662838	0.74844885	0.7361759	0.68997127	0.87980413	0.7641302	0.806167	0.8498836	0.8627391	0.77235425	0.8707944	0.868288	0.73086596	0.76196504	0.9083588	0.84228384	0.8721975	0.84548277	0.74771863	0.881087	0.66452175	0.836308	0.80170536	0.7195343	0.93845326	0.68010575
gerecht/noun	0.8551943	0.87217957	0.868129	0.80309045	0.8466356	0.887167	0.8378587	0.9088473	0.9055925	0.9318454	0.87446266	0.8613031	0.8268599	0.8566691	0.8809278	0.8822123	0.8725749	0.8658776	0.86529785	0.86385787	0.7185343	0.842165	0.8162997	0.79434556	0.8933668	0.86810565	0.8546947	0.81918514	0.865171	0.8703127	0.8937008	0.83135474	0.72822154	0.81979036	0.85957825	0.92554027	0.83309054	0.8883853	0.8416105	0.8744776	0.91059905	0.8357937	0.77522576	0.777499	0.7988138	0.84866476	0.8679849	0.8561717	0.85240966	0.84944993	0.86420375	0.84009737	0.8569193	0.93136007	0.7466395	0.8214934	0.84760606	0.89991343	0.8733728	0.8278392	0.88716066	0.8584817	0.8355311	0.7749561	0.70374465	0.74725175	0.9380954	0.8539158	0.9299222	0.8992377	0.82227975	0.79254913	0.0	0.86169887	0.84773815	0.8486103	0.83464694	0.8436333	0.87355417	0.8598595	0.875976	0.86067116	0.88603073	0.8512473	0.8907582	0.87979996	0.88249785	0.86650825	0.93988603	0.8288852	0.86974335	0.91540563	0.88928556	0.8821352	0.5989451	0.9347489	0.81810176	0.84192324	0.8361453	0.8448868	0.9135374	0.8564968	0.79799503	0.83949053	0.9229846	0.8977922	0.84173036	0.8939552	0.895404	0.85903585	0.8898387	0.83548135	0.92340106	0.77465516	0.87373877	0.8100214	0.6546031	0.86584723	0.7490995
hulp/noun	0.8961419	0.9179421	0.90561676	0.8337002	0.8751687	0.85335684	0.8844386	0.92754453	0.92060065	0.9336477	0.8741403	0.89474	0.88152474	0.88428164	0.89764965	0.9492524	0.9053853	0.9339819	0.8847325	0.90105116	0.8030846	0.91358274	0.92707443	0.86648524	0.8974387	0.82364655	0.9033544	0.92556405	0.8371089	0.913834	0.9566558	0.91268265	0.7325877	0.9186078	0.8599939	0.840862	0.8276365	0.9191141	0.9378217	0.8624129	0.95114917	0.94060934	0.9322802	0.83777016	0.9023027	0.8119507	0.9208481	0.91654384	0.8819243	0.8537641	0.8825973	0.8836984	0.8262834	0.92828894	0.8022999	0.9262006	0.91769993	0.9408712	0.92169493	0.9101925	0.87420976	0.9239989	0.92826355	0.92388004	0.8767684	0.9620587	0.9466776	0.88798356	0.9201596	0.92283624	0.9244447	0.9532101	0.86169887	0.0	0.86261773	0.874743	0.9293894	0.9266849	0.93172276	0.84634674	0.8781098	0.8845161	0.9127564	0.83215594	0.93658155	0.92837465	0.940953	0.777383	0.9560139	0.82315767	0.82235926	0.8922631	0.81604475	0.86593634	0.93169564	0.9811339	0.9343739	0.6611651	0.8965201	0.81624264	0.93673515	0.872875	0.7711195	0.89908123	0.9437376	0.8581267	0.88903594	0.95561093	0.91828156	0.86964536	0.9363986	0.927746	0.89531606	0.93307173	0.9618414	0.93220437	0.945094	0.42017037	0.76403105
helderheid/noun	0.8230726	0.8911026	0.7977123	0.7072554	0.75161695	0.72455025	0.8278765	0.83159864	0.80774015	0.9273068	0.9362036	0.8580011	0.8472598	0.8472552	0.882904	0.75895274	0.8714617	0.8832164	0.81934583	0.8603283	0.8562889	0.79365563	0.74274015	0.7329161	0.88465357	0.8387265	0.6762094	0.8942788	0.89545137	0.84081495	0.8161755	0.87591374	0.7996354	0.8035651	0.7506653	0.8003859	0.82573646	0.8420742	0.80858713	0.911656	0.8754282	0.8924659	0.71074235	0.8549458	0.78196067	0.91078	0.7783718	0.86938757	0.7993362	0.8550036	0.84121966	0.8471103	0.882021	0.8775798	0.8788881	0.7992009	0.67440057	0.8287972	0.8549153	0.8386862	0.9303825	0.8126392	0.7513497	0.67791796	0.89127374	0.9083806	0.93572956	0.8320861	0.83543444	0.8694587	0.88419116	0.7121415	0.84773815	0.86261773	0.0	0.9178957	0.7469455	0.9006585	0.87073666	0.9213352	0.8919723	0.86816716	0.7162626	0.84428877	0.7625436	0.7570242	0.82995105	0.8298733	0.9471166	0.82757425	0.8231881	0.9005519	0.804883	0.8249539	0.86659014	0.8879484	0.7471379	0.7898322	0.84654385	0.8826573	0.857297	0.91994363	0.7687815	0.9044068	0.87638646	0.7676647	0.8095647	0.89188945	0.8252733	0.86764795	0.9021897	0.8028846	0.81756777	0.7614846	0.85907805	0.8100646	0.89792114	0.8395168	0.8429992
koning/noun	0.82967436	0.91548276	0.8767619	0.85263985	0.8580054	0.8736333	0.8233027	0.91737884	0.88902533	0.900274	0.9087991	0.90751374	0.4666463	0.87960285	0.89786506	0.9408593	0.9292187	0.8041744	0.8298173	0.8894079	0.8631238	0.8703923	0.86181486	0.83558667	0.75857913	0.8539678	0.8373858	0.85516673	0.82257915	0.89980745	0.93564796	0.7561396	0.74151814	0.8956167	0.85763764	0.8548591	0.8797713	0.9053774	0.8607055	0.8874398	0.9042356	0.8835981	0.8807029	0.9291333	0.8793494	0.8226539	0.9138535	0.9373212	0.7340654	0.7060422	0.8935227	0.84309447	0.91181946	0.9422252	0.9173967	0.82753164	0.83226633	0.9116839	0.8376721	0.93731654	0.79691726	0.89223236	0.8634653	0.8705026	0.9010547	0.9600499	0.95108724	0.84339553	0.95318884	0.8762356	0.85975474	0.9041601	0.8486103	0.874743	0.9178957	0.0	0.92854166	0.9084074	0.9067498	0.6274152	0.7878049	0.87598777	0.912199	0.7379409	0.9387995	0.9113468	0.9010844	0.8360166	0.95013136	0.8090002	0.77020603	0.86342645	0.80218655	0.9329999	0.88397646	0.9642307	0.90051556	0.8783272	0.90015507	0.7267313	0.8824483	0.92886066	0.87991965	0.8699776	0.88497776	0.9506226	0.8562337	0.9408888	0.8822712	0.9281142	0.7657629	0.931599	0.9112715	0.8845905	0.9601257	0.8622859	0.93005365	0.8712774	0.8388274
geluid/noun	0.7624538	0.7818153	0.77467513	0.7208709	0.6859395	0.8836062	0.6531955	0.8045386	0.64303493	0.92235225	0.8329847	0.69540006	0.8230946	0.7903905	0.816895	0.632344	0.83178717	0.81914866	0.73202264	0.76707983	0.9300151	0.7796098	0.6925812	0.6144698	0.8598445	0.9157829	0.70407915	0.84512484	0.87234616	0.77424854	0.7335427	0.76851785	0.8503548	0.7140858	0.8019367	0.9095344	0.7690829	0.79938567	0.73542666	0.8722531	0.8042798	0.8697263	0.5400932	0.8764959	0.6239888	0.89649975	0.8398147	0.73739177	0.7948767	0.87646085	0.738565	0.80647886	0.8837582	0.87975657	0.8586024	0.6468177	0.70179385	0.7427934	0.7844943	0.7673943	0.94963044	0.73751515	0.6656284	0.37999225	0.82480717	0.88217235	0.87736696	0.8233366	0.8915758	0.75340396	0.7988643	0.6107068	0.83464694	0.9293894	0.7469455	0.92854166	0.0	0.84996873	0.80626637	0.9010748	0.86944294	0.8303975	0.7608199	0.90922	0.63622653	0.70873356	0.84943223	0.8747912	0.89189243	0.9043851	0.90236205	0.9167211	0.88599193	0.79680645	0.8050263	0.8528672	0.64372647	0.83034384	0.762341	0.8502148	0.8876994	0.83046645	0.7268825	0.86556876	0.8561623	0.7431586	0.7290402	0.8951852	0.7996771	0.869475	0.89799523	0.7386471	0.87911904	0.5266336	0.75886667	0.79244226	0.8165823	0.92268294	0.7222277
sauna/noun	0.88258153	0.8204502	0.9063993	0.84198177	0.8400465	0.9106918	0.8796577	0.9099817	0.92794394	0.9520565	0.73244935	0.84256995	0.8469554	0.88562393	0.858625	0.83538234	0.8787418	0.86069983	0.8878429	0.8125273	0.94944024	0.8766725	0.862367	0.8167031	0.87370193	0.92918444	0.8807686	0.9227801	0.84507936	0.7935538	0.91413575	0.9017686	0.8762498	0.884596	0.9101477	0.9428481	0.8646846	0.9058977	0.88521713	0.84808904	0.85254025	0.91459376	0.87685555	0.901213	0.8708921	0.8673474	0.91194206	0.8957738	0.86664236	0.8934318	0.8972402	0.8227088	0.8641632	0.920114	0.84156203	0.8401063	0.85615873	0.9129282	0.89966077	0.900689	0.9234206	0.84960186	0.83288944	0.85022	0.8156318	0.8219744	0.8675714	0.8461119	0.8972567	0.85721064	0.7321625	0.8350016	0.8436333	0.9266849	0.9006585	0.9084074	0.84996873	0.0	0.83579105	0.890496	0.8918489	0.9063254	0.8891131	0.9143002	0.8305141	0.8927685	0.8681544	0.9066378	0.8927392	0.9227632	0.894235	0.9459042	0.92156935	0.91521275	0.78817004	0.91684055	0.818825	0.8936128	0.8314184	0.8792564	0.94538456	0.8535328	0.82596594	0.90302014	0.9398143	0.769007	0.81199217	0.9121076	0.90324384	0.90340966	0.92365927	0.8787488	0.92511266	0.83065736	0.8922993	0.88361	0.8373258	0.9026911	0.72797954
paradijselijk/adj	0.7669004	0.864642	0.88705397	0.7920122	0.7971581	0.8691143	0.8427175	0.87884974	0.9066247	0.94972193	0.87823087	0.8913832	0.8595726	0.90956	0.82204074	0.7941636	0.88445944	0.85395515	0.9014429	0.73969126	0.92708683	0.8479337	0.8278136	0.7907168	0.849978	0.9450602	0.79952633	0.90363145	0.80527735	0.77479213	0.9128715	0.8763604	0.86488557	0.84645295	0.84190935	0.8698161	0.84078425	0.8839855	0.9123324	0.84958184	0.884985	0.86199975	0.835227	0.92168665	0.8453572	0.89479494	0.8542752	0.8437214	0.8096992	0.8303767	0.8974458	0.6437724	0.92594	0.9388201	0.8895205	0.7606466	0.72946	0.8937323	0.8452761	0.85009485	0.948658	0.83241665	0.6839185	0.7911095	0.8964606	0.9221685	0.90019923	0.8148682	0.90390986	0.8387159	0.7775587	0.8014051	0.87355417	0.93172276	0.87073666	0.9067498	0.80626637	0.83579105	0.0	0.88138366	0.8658917	0.9026951	0.8537722	0.8763632	0.8322589	0.8640157	0.86900955	0.8944679	0.93898624	0.9056017	0.8943343	0.9063333	0.886327	0.889231	0.8764273	0.88835466	0.78398764	0.91524494	0.8076057	0.8532009	0.88701713	0.9177865	0.80212134	0.9088717	0.8923138	0.82345074	0.8440423	0.87540686	0.88122195	0.93782264	0.9257245	0.8553214	0.89110714	0.8270999	0.8780284	0.85359216	0.88686717	0.9279337	0.81683874
vader/noun	0.81900537	0.89899707	0.9051035	0.8683055	0.8498208	0.8848581	0.84395087	0.9094409	0.8911927	0.93018514	0.80729073	0.871681	0.7331337	0.9180459	0.89036405	0.92216116	0.88001716	0.8878235	0.8561965	0.88356483	0.89487004	0.90737116	0.8608718	0.82705235	0.8637099	0.9113443	0.88600224	0.87145513	0.88353443	0.94208896	0.93287677	0.7387228	0.6490019	0.8566934	0.8372029	0.9076497	0.87701684	0.9002289	0.86462414	0.9133535	0.94407505	0.9065097	0.8951937	0.91450834	0.8908861	0.7648691	0.9210729	0.8870617	0.8318721	0.7169088	0.8812404	0.8556522	0.87938297	0.9488365	0.86543024	0.8465746	0.8309771	0.8848764	0.85806715	0.89214414	0.9229033	0.90575176	0.9048587	0.8945439	0.88594735	0.967115	0.9202974	0.90312105	0.9546385	0.83679974	0.8821886	0.9348044	0.8598595	0.84634674	0.9213352	0.6274152	0.9010748	0.890496	0.88138366	0.0	0.6077527	0.8918401	0.9123129	0.8534795	0.94576985	0.8705629	0.8617811	0.87517756	0.94998914	0.8741059	0.8602369	0.9302313	0.8705027	0.8792	0.93507355	0.96120006	0.92220366	0.9107618	0.8761951	0.8260782	0.90813255	0.91766185	0.7605783	0.88275754	0.88191104	0.9541272	0.77874625	0.92708147	0.8881965	0.9109871	0.9213824	0.89654225	0.86868805	0.88620454	0.93460613	0.84966683	0.9252278	0.8632703	0.73419356
tweeling/noun	0.83827215	0.8890902	0.83374816	0.81729823	0.80796975	0.87314236	0.86397535	0.8606516	0.8919954	0.9158339	0.82736194	0.88680923	0.8132243	0.9065787	0.8745851	0.8802803	0.8620899	0.85672426	0.8389023	0.8240944	0.8822522	0.86733097	0.8430405	0.81043637	0.89162004	0.89427036	0.83128095	0.8585439	0.85768324	0.90617704	0.9112899	0.7253144	0.7346759	0.83987683	0.83570045	0.889193	0.8195584	0.8534185	0.8341522	0.9025598	0.94153583	0.9071879	0.84836614	0.89691335	0.8686253	0.81014156	0.90777117	0.8748659	0.84564495	0.8036075	0.87075335	0.85153484	0.8651864	0.9030564	0.87891585	0.81965756	0.8198104	0.87975496	0.8671593	0.8749068	0.94654644	0.87402815	0.85602057	0.85130453	0.86470234	0.9381104	0.93216103	0.8363082	0.91922367	0.87846416	0.87992334	0.8618041	0.875976	0.8781098	0.8919723	0.7878049	0.86944294	0.8918489	0.8658917	0.6077527	0.0	0.89782387	0.88439345	0.8497647	0.9082705	0.88108665	0.87552696	0.8545263	0.95845467	0.8426097	0.86914694	0.9085221	0.86216396	0.8769334	0.89059657	0.93617946	0.8680714	0.8738125	0.8605056	0.8457798	0.87846553	0.9350253	0.7756995	0.85515594	0.9054665	0.8883457	0.77435166	0.9262495	0.8587773	0.8823179	0.88168955	0.8793465	0.85929716	0.85574913	0.91951925	0.7959833	0.896743	0.87870985	0.7850627
compliment/noun	0.8558242	0.88548106	0.8345871	0.75579685	0.77630514	0.8652259	0.8360141	0.8518142	0.81907225	0.8635658	0.9080009	0.87124103	0.83680946	0.8268831	0.90610677	0.8992702	0.80953395	0.894401	0.8357456	0.8919211	0.90083903	0.8642949	0.80645764	0.77615595	0.9156729	0.8956058	0.84315383	0.83230317	0.9276897	0.85969764	0.8893427	0.82204014	0.80193484	0.77188957	0.7883223	0.92005193	0.7965989	0.8784876	0.86298084	0.94887877	0.94100976	0.91359097	0.80489635	0.8996521	0.7831278	0.88334554	0.91462314	0.8130401	0.84852123	0.851216	0.82001567	0.8768537	0.89677584	0.87104917	0.78397477	0.81689316	0.81022143	0.8321106	0.7029513	0.81614536	0.9508214	0.8849865	0.87034637	0.81640595	0.8738698	0.914018	0.9497656	0.8716162	0.8966335	0.84444386	0.90416086	0.8560003	0.86067116	0.8845161	0.86816716	0.87598777	0.8303975	0.9063254	0.9026951	0.8918401	0.89782387	0.0	0.8591534	0.91884947	0.8989242	0.8036498	0.7978294	0.87856656	0.9323059	0.9312941	0.9192578	0.87575746	0.86027336	0.82792485	0.8474095	0.9324324	0.85955644	0.8345033	0.8520058	0.71960044	0.90415096	0.92693347	0.7668325	0.87988615	0.9053666	0.88662714	0.89764047	0.90466595	0.8424823	0.8954216	0.8932031	0.7844388	0.858412	0.8258244	0.872718	0.82840604	0.87363064	0.87360907	0.8413435
