	hersencellen/noun	deur/noun	morgen/adv	inmiddels/adv	waas/noun	hoofd/noun	vilt/noun	nevel/noun	pantalon/noun	kuif/noun	blok/noun	Flandria/noun	gewaad/noun	klei/noun	alles/noun	kort/adj	natuur_steen/noun	bastion/noun	brij/noun	bak/noun	muis_DIM/noun	lul/noun	omlijsting/noun	poes_DIM/noun	regenjas/noun	sok/noun	poeder/noun	gans/noun	krul/noun	lucht/noun	water/noun	stad/noun	massa/noun	zak/noun	druk/noun	vloer/noun	outfit/noun	klinker/noun	tand/noun	zo/adv	wolf/noun	figuur/noun	hoed/noun	kimono/noun	aluminium/noun	pruik/noun	zeehond/noun	schemer_zone/noun	gevel/noun	tovenaar/noun	haar_kleur/noun	krijt_streep/noun	imago/noun	steen/noun	erg/adj	kapsel/noun	overweeg/adj	zoveelste/num	uiterst/adj	vest/noun	schelp/noun	plastic/noun	schakering/noun	jas/noun	veelal/adv	man/noun	hout/noun	vlucht_wagen/noun	pak/noun	werkelijkheid/noun	brood/noun	heer/noun	dun/adj	midden/noun	rot/noun	voorstad/noun	lok/noun	golf/noun	bestaan/noun	haar/noun	haar/pron	vooruitblik/noun	ambtenaar/noun	garnaal/noun	marmer/noun	tint/noun	te/adv	brommer/noun	even/adv	doek/noun	robot/noun	doos/noun	handel/noun	straat/noun	rookwolk/noun	kubus/noun	licht/noun	gebied/noun	muis/noun	middenmoot/noun	graniet/noun	vuilniszak/noun	hemel/noun	monster/noun	raam/noun	dag/noun	seizoen/noun	verleden/noun	kous/noun	vaak/adj	wolk/noun	zone/noun	sanitair/noun	wat/adv	blad/noun	achtergrond/noun	mist/noun	start/noun	rok_DIM/noun	baard/noun	tapijt/noun	beton/noun	nauwelijks/adv	wolkendek/noun	baard_DIM/noun	glans/adj	rook_gordijn/noun	panter/noun
bestaan/noun	0.89708734	0.9451674	0.88860506	0.8317149	0.8578695	0.9357711	0.9275551	0.86263335	0.94941753	0.93748635	0.89145947	0.9382324	0.8508542	0.8904734	0.83771676	0.9072929	0.9067906	0.84855306	0.8963408	0.902091	0.9250711	0.9265162	0.89464545	0.91971135	0.9111975	0.89115256	0.91873	0.8952869	0.9117743	0.90200055	0.9000157	0.8438144	0.8222957	0.923588	0.9185029	0.9129739	0.8684232	0.91788834	0.91534555	0.80049956	0.8661548	0.75282717	0.8874948	0.94510394	0.8863158	0.90106094	0.9046988	0.8923927	0.86835074	0.8743861	0.9370423	0.91361725	0.8050425	0.8951907	0.8368475	0.88644505	0.8399168	0.80472964	0.79779434	0.916387	0.86581683	0.89435196	0.8909693	0.899802	0.75039804	0.87894446	0.87845004	0.92501855	0.89026487	0.71251297	0.8981708	0.87166053	0.87359405	0.88829833	0.9270921	0.86281514	0.9144686	0.85594714	0.0	0.91203064	0.866195	0.90921533	0.87372786	0.9197681	0.89126635	0.8548303	0.8667661	0.92318714	0.7938161	0.84635514	0.8531098	0.88045377	0.8468405	0.8939983	0.9190041	0.9060986	0.86979324	0.83773994	0.86395204	0.8675657	0.91108906	0.9082208	0.82873106	0.8105366	0.9232515	0.8732377	0.8744571	0.775224	0.92028666	0.7716493	0.8457027	0.8979293	0.91567427	0.8251657	0.8485001	0.80395013	0.8528634	0.88095444	0.92900336	0.8939737	0.8577195	0.8762982	0.8500279	0.9229553	0.92066216	0.84324354	0.88872457	0.90540916
haar/noun	0.87321603	0.883231	0.92561746	0.90352994	0.7681979	0.66669035	0.8034141	0.7866225	0.6549755	0.62970626	0.824181	0.93675846	0.62456	0.7027242	0.8427433	0.82843596	0.823888	0.90231013	0.75818455	0.77927136	0.8052771	0.7787616	0.842877	0.81688946	0.633752	0.59430313	0.71068037	0.77920943	0.49008793	0.7325864	0.74201554	0.9174857	0.7347739	0.7390207	0.9543855	0.7451105	0.6924677	0.7903986	0.5768715	0.82146966	0.79059774	0.79534626	0.576133	0.778423	0.81916356	0.5589812	0.83001214	0.94137955	0.75780535	0.8509673	0.78828114	0.7501682	0.8526372	0.7203269	0.8529178	0.5096912	0.8233008	0.8645744	0.86439186	0.62984157	0.7075894	0.67105454	0.8528564	0.5112654	0.81028545	0.7388139	0.70153713	0.9160461	0.5572991	0.86608016	0.77163285	0.75592047	0.56465364	0.79749495	0.8975019	0.90991986	0.5464697	0.8031926	0.91203064	0.0	0.6420909	0.9549818	0.9498819	0.8154647	0.7502209	0.65073025	0.8084681	0.867573	0.80040985	0.6589695	0.83794296	0.7127515	0.9146704	0.80689114	0.8158858	0.8201104	0.7637861	0.9093597	0.7296952	0.88757986	0.7899121	0.7525016	0.726863	0.7258916	0.74615324	0.8843649	0.9327795	0.89423406	0.6634896	0.819621	0.68407935	0.9033928	0.9002452	0.7328524	0.7729608	0.82361543	0.7876494	0.9324084	0.57360506	0.45046407	0.6855887	0.74579906	0.87512565	0.79538643	0.5959709	0.59830356	0.89460397	0.836169
haar/pron	0.8847506	0.8532146	0.8803634	0.81780624	0.8295573	0.7709725	0.8823131	0.87236	0.85748845	0.83497226	0.87337506	0.9135887	0.7826522	0.85707074	0.7907746	0.8714081	0.9026263	0.9041256	0.87637997	0.8711637	0.853943	0.80916107	0.89936364	0.8186209	0.7738238	0.76979923	0.8260985	0.8000066	0.74613386	0.8482342	0.86312044	0.8990483	0.7556431	0.82643163	0.9243715	0.85041857	0.7886709	0.879235	0.7593474	0.7544679	0.74922186	0.78947973	0.7519048	0.8831618	0.8830298	0.7528777	0.8208582	0.90818185	0.86418986	0.78818583	0.8427254	0.8704869	0.82532656	0.8171069	0.81106436	0.72002	0.88402426	0.82773525	0.8799944	0.7778361	0.8233684	0.8196061	0.9062028	0.7176367	0.7884361	0.5385767	0.84333307	0.8727334	0.7710869	0.8053436	0.85212433	0.6766369	0.80024636	0.8806778	0.84372145	0.8893156	0.76508117	0.84865296	0.866195	0.6420909	0.0	0.92013377	0.82799566	0.89509565	0.8460286	0.8156501	0.8456629	0.842517	0.8131836	0.79657865	0.8041907	0.81499016	0.91787124	0.7927362	0.87818325	0.91253674	0.83378464	0.91265845	0.77441025	0.91848457	0.88588405	0.82158285	0.8007404	0.7507577	0.81691897	0.8333508	0.9232964	0.8225673	0.81589496	0.6920644	0.81437385	0.91608423	0.9227906	0.7868831	0.8349308	0.8499543	0.8687413	0.93666065	0.81013244	0.69096816	0.8120046	0.8561102	0.7922041	0.9009084	0.8281865	0.78064024	0.911422	0.891876
vooruitblik/noun	0.9618958	0.94686455	0.8313345	0.92940986	0.95100474	0.9453443	0.9375367	0.92662174	0.9545563	0.9483008	0.95040786	0.9531822	0.92921954	0.95302576	0.9415242	0.89820737	0.9499406	0.9457491	0.9467084	0.95575064	0.9517276	0.9804284	0.92231876	0.94761103	0.94031185	0.96471685	0.9627045	0.9487731	0.9403752	0.968521	0.96554476	0.9541123	0.9259429	0.96294075	0.9355204	0.9599665	0.9202369	0.94166386	0.97981524	0.9198468	0.9326292	0.92923737	0.9527529	0.9463304	0.9454457	0.94893193	0.9411991	0.9377657	0.955568	0.9356123	0.963133	0.94688094	0.91230774	0.9532601	0.9214535	0.95085156	0.9051291	0.9001886	0.91831195	0.95247954	0.92998654	0.95683557	0.9518586	0.9647676	0.9178858	0.9473896	0.9527265	0.96935225	0.947438	0.92559683	0.969719	0.9315084	0.95326537	0.9454409	0.92326194	0.9573189	0.9434546	0.93843436	0.90921533	0.9549818	0.92013377	0.0	0.9389139	0.9628796	0.9510015	0.9297763	0.94728	0.96410733	0.93357927	0.92294633	0.92950857	0.9525952	0.9262892	0.973041	0.94032866	0.96198595	0.9416586	0.94838005	0.95771456	0.92130053	0.9421519	0.9606773	0.94964886	0.93838704	0.95560056	0.8887534	0.8707445	0.9222336	0.9672625	0.9334615	0.9414593	0.95420206	0.9543154	0.9238403	0.9087268	0.90689194	0.94262445	0.9005217	0.94583315	0.9363158	0.9538436	0.96099514	0.91627836	0.9486256	0.93087655	0.916461	0.92310905	0.94853055
ambtenaar/noun	0.8981384	0.928018	0.8758498	0.7633798	0.9252839	0.8866199	0.97035974	0.926892	0.9295939	0.96266586	0.9072168	0.9263304	0.9184076	0.93928957	0.8968357	0.9147179	0.9510607	0.87507045	0.9412514	0.9294122	0.93403524	0.91420954	0.9498258	0.942667	0.9085132	0.9180356	0.8990229	0.91388947	0.948231	0.95594054	0.9519168	0.83686084	0.8797841	0.8678774	0.8631772	0.92621934	0.8994132	0.93921727	0.927019	0.85768795	0.900025	0.8578695	0.90900636	0.95518786	0.9352962	0.92000556	0.91162276	0.9017948	0.925581	0.89043534	0.9504245	0.9445808	0.853335	0.9274522	0.90164465	0.91087973	0.8376407	0.8613041	0.8497382	0.89250046	0.93305594	0.93967867	0.9630694	0.9108381	0.7164092	0.8080261	0.9344176	0.9333044	0.8915679	0.901182	0.9279783	0.7894603	0.9404958	0.9423822	0.9010211	0.9134698	0.9434582	0.9176942	0.87372786	0.9498819	0.82799566	0.9389139	0.0	0.93277454	0.94985247	0.94015443	0.8557137	0.9009776	0.89129126	0.9349849	0.8571329	0.8958736	0.7999406	0.9055346	0.9409211	0.93255615	0.9385473	0.85023713	0.8833737	0.9475088	0.96120393	0.86105454	0.9304484	0.8741165	0.94378537	0.88487875	0.9470936	0.83991593	0.9132629	0.772277	0.9393343	0.86099946	0.8960192	0.9051249	0.86317945	0.87976444	0.92849684	0.95509076	0.9300119	0.8891444	0.92084783	0.9270033	0.8587196	0.95975244	0.94678193	0.9199524	0.8962217	0.94627404
garnaal/noun	0.903542	0.91241705	0.8895136	0.8829538	0.8984504	0.86793673	0.9076504	0.8521496	0.88604677	0.9047569	0.83999354	0.9356186	0.87215835	0.7397413	0.83921903	0.90408075	0.8485171	0.9214087	0.7727857	0.6612892	0.8106996	0.88395995	0.8955888	0.87356526	0.86219853	0.79834414	0.6862646	0.730952	0.79633	0.72608024	0.6272667	0.8801409	0.734298	0.78031325	0.94707924	0.86517954	0.8766221	0.8410591	0.82583106	0.84198177	0.8195374	0.88751864	0.8154786	0.8729816	0.8288543	0.85791177	0.7515551	0.93040466	0.8591438	0.8839833	0.92881656	0.8914639	0.88014793	0.78354514	0.8659599	0.8541613	0.84586895	0.88390964	0.8747433	0.8556682	0.68404233	0.70688426	0.91724855	0.8308878	0.8175602	0.89974535	0.72182524	0.9402585	0.7767612	0.8880773	0.5404592	0.86736524	0.66446173	0.83220637	0.9039453	0.9020528	0.8674875	0.83357257	0.9197681	0.8154647	0.89509565	0.9628796	0.93277454	0.0	0.8335533	0.8008106	0.8380502	0.8834798	0.8341334	0.83797944	0.8288417	0.7338531	0.86454517	0.891986	0.8762744	0.8907146	0.8540236	0.870737	0.738906	0.9049188	0.8477137	0.77072996	0.83397335	0.782836	0.8748644	0.8529634	0.93827933	0.8968231	0.8739927	0.8418814	0.7987156	0.8679924	0.8963354	0.7904265	0.8300017	0.88202643	0.8477863	0.9224723	0.8625764	0.7982189	0.81194264	0.79622906	0.8869014	0.8806978	0.8820594	0.7906107	0.93037397	0.91058916
marmer/noun	0.8773583	0.81088114	0.9224127	0.89863795	0.81518495	0.820095	0.7593345	0.8250972	0.82553613	0.88008666	0.7215406	0.94656265	0.7072363	0.6475329	0.8753013	0.9261967	0.5408902	0.88282406	0.8054141	0.75865287	0.90478265	0.8940083	0.8024117	0.88207936	0.8255908	0.7884425	0.7925271	0.8510989	0.72105646	0.78000534	0.72612274	0.82778955	0.7551067	0.84830487	0.9407724	0.5805662	0.8507061	0.7354778	0.7870054	0.8426564	0.8818311	0.78503	0.7830576	0.83798	0.6376567	0.80678785	0.873201	0.931662	0.6068615	0.85491586	0.9055518	0.86395454	0.8710236	0.6005982	0.87136376	0.78873974	0.8193747	0.8820667	0.8611685	0.81791985	0.71215594	0.6134126	0.8283852	0.7622169	0.78058946	0.8691586	0.5548347	0.9260656	0.78957456	0.845882	0.8272573	0.8705884	0.7072531	0.7459171	0.8862633	0.8713575	0.8130863	0.83881795	0.89126635	0.7502209	0.8460286	0.9510015	0.94985247	0.8335533	0.0	0.642671	0.8547421	0.8843006	0.8258817	0.6339891	0.83172834	0.72382456	0.9005104	0.8426167	0.84986985	0.75522363	0.74034613	0.8815153	0.82960343	0.9086628	0.60419095	0.81531525	0.79443777	0.7871015	0.6880161	0.9278473	0.96079606	0.8937049	0.8327918	0.845625	0.76227635	0.87803507	0.75592244	0.8333974	0.8011754	0.81829846	0.8274053	0.94302696	0.82069933	0.77857065	0.58281636	0.54916453	0.8968248	0.8688284	0.8760785	0.61158943	0.8946754	0.87891257
tint/noun	0.8823323	0.8723034	0.9087341	0.91182876	0.728756	0.8281952	0.7519909	0.7249059	0.7504374	0.7783664	0.7979343	0.9285046	0.65304124	0.70759416	0.8364879	0.87161183	0.6972308	0.8918202	0.78037983	0.7814067	0.8560798	0.8828088	0.7661331	0.8796388	0.76317817	0.71781254	0.7677699	0.8278039	0.6591747	0.73941183	0.7548073	0.87352246	0.732134	0.8352859	0.93834597	0.72030723	0.68085974	0.7602837	0.7968373	0.78241956	0.8477315	0.71056616	0.6792728	0.79918283	0.6975884	0.6857673	0.8690505	0.90357697	0.69324136	0.84708244	0.7988118	0.7333758	0.82857597	0.7549339	0.79451704	0.6898279	0.7196828	0.87669826	0.7724912	0.7379134	0.71992695	0.65316516	0.6693764	0.69250077	0.7479419	0.8380552	0.62459743	0.92581636	0.6949528	0.78175277	0.79267555	0.8032847	0.6511506	0.75987136	0.8691597	0.89134663	0.755819	0.8135991	0.8548303	0.65073025	0.8156501	0.9297763	0.94015443	0.8008106	0.642671	0.0	0.82118773	0.905652	0.7628706	0.61321944	0.82452834	0.7376548	0.88589317	0.8462691	0.81239396	0.73054063	0.6331626	0.8829012	0.7896943	0.8973185	0.74610627	0.81926686	0.7359408	0.77953	0.7551641	0.88764435	0.9308248	0.8750287	0.7542086	0.7990191	0.66632915	0.8487008	0.83837783	0.72479653	0.7578167	0.6761109	0.7749292	0.90074635	0.71345985	0.70193374	0.6240692	0.7323156	0.8621131	0.8312427	0.7777669	0.5588795	0.8801774	0.8573149
te/adv	0.8863299	0.918939	0.9273563	0.9000455	0.8773787	0.8916503	0.9020257	0.8521941	0.8453903	0.8743162	0.82211083	0.9368516	0.86000675	0.83637655	0.83354837	0.87127614	0.8650968	0.88781464	0.81869286	0.82310826	0.86093694	0.80270237	0.90956414	0.90762186	0.81867695	0.80951715	0.8447277	0.8578396	0.81928545	0.83111656	0.80937886	0.90891767	0.77520734	0.8980682	0.85638684	0.8595511	0.8563072	0.8358587	0.8533662	0.5215517	0.866187	0.80692035	0.84021413	0.8989179	0.8371032	0.83201456	0.86230236	0.9153276	0.87731695	0.8986043	0.93010247	0.86592185	0.7750921	0.84530175	0.49046987	0.7964133	0.8059915	0.8440329	0.6243864	0.87187696	0.85849655	0.81575894	0.8936202	0.8146535	0.74156	0.83836406	0.80938184	0.9403765	0.7710987	0.80738807	0.83533984	0.84481	0.77199125	0.8627893	0.87777483	0.90867126	0.8699568	0.8484241	0.8667661	0.8084681	0.8456629	0.94728	0.8557137	0.8380502	0.8547421	0.82118773	0.0	0.85798514	0.6392362	0.847826	0.82569885	0.8683651	0.8787104	0.85269415	0.8852676	0.90417475	0.8415616	0.8779142	0.8364671	0.88473314	0.8691001	0.8668145	0.8786312	0.8503332	0.893098	0.8643571	0.9019533	0.855453	0.84399825	0.6317129	0.816687	0.88486785	0.8981025	0.4619317	0.8665642	0.8496112	0.7903082	0.85208887	0.8443102	0.82276183	0.8398751	0.8141751	0.73915225	0.87907887	0.8359088	0.8194312	0.89431554	0.8757968
brommer/noun	0.91214186	0.8244808	0.8896914	0.8488927	0.90609527	0.8629632	0.92640465	0.89825684	0.89840966	0.9048331	0.8545658	0.9253142	0.8848674	0.861294	0.8663829	0.91804576	0.8930126	0.93262315	0.91178507	0.7854268	0.89489204	0.8770044	0.92245245	0.87570095	0.8358052	0.78537214	0.83101237	0.8416245	0.8938853	0.8412639	0.827701	0.81229204	0.8041565	0.7785902	0.9343034	0.8361922	0.863351	0.8240751	0.8652563	0.88919365	0.8512973	0.9058956	0.8442907	0.92078984	0.8484266	0.85282564	0.8645179	0.92626333	0.80136144	0.90455914	0.9195385	0.9259947	0.91125065	0.79561746	0.9002745	0.859023	0.895677	0.86085474	0.918156	0.78977686	0.8653083	0.8253272	0.92545784	0.7578785	0.8257772	0.77184916	0.8396507	0.75028026	0.8099877	0.9064101	0.86114377	0.89198	0.86799985	0.85931396	0.9213184	0.87889767	0.9059182	0.85603946	0.92318714	0.867573	0.842517	0.96410733	0.9009776	0.8834798	0.8843006	0.905652	0.85798514	0.0	0.80641484	0.8408513	0.8152941	0.7800436	0.87297004	0.6907588	0.85336435	0.90310276	0.79001355	0.88642347	0.85646546	0.92021215	0.9105156	0.75323653	0.8894925	0.8239951	0.79855704	0.86843336	0.9322324	0.91694856	0.8417263	0.8233755	0.84681726	0.80926144	0.86832225	0.84500533	0.89454865	0.8967742	0.84656644	0.8896732	0.865425	0.8547592	0.81301504	0.81472147	0.8716701	0.8988955	0.91826403	0.8584748	0.91802233	0.8892044
even/adv	0.93085164	0.84468937	0.8820347	0.85571253	0.8443423	0.8290069	0.9220741	0.80434704	0.86756253	0.8578078	0.802663	0.928672	0.8067714	0.85237944	0.8417047	0.82929534	0.86055106	0.87604415	0.8264581	0.8273871	0.87250376	0.8620884	0.8249589	0.8989662	0.80683064	0.8134808	0.8192991	0.8320511	0.78540254	0.8001632	0.8268051	0.84158295	0.7284409	0.88189566	0.9066378	0.8140528	0.79970926	0.8389274	0.8094668	0.5296818	0.81739527	0.6309744	0.8051226	0.87996656	0.8345908	0.8038713	0.85244006	0.9008597	0.77526295	0.80362487	0.92698324	0.8784912	0.77160394	0.8093077	0.52659786	0.74085224	0.77164793	0.73310375	0.5239104	0.84026206	0.8417984	0.8196784	0.860626	0.8092918	0.7085451	0.7262285	0.79790884	0.885134	0.7779766	0.7216022	0.8483909	0.7725531	0.7665813	0.8080329	0.837193	0.83393776	0.8317443	0.77822864	0.7938161	0.80040985	0.8131836	0.93357927	0.89129126	0.8341334	0.8258817	0.7628706	0.6392362	0.80641484	0.0	0.7516232	0.7719743	0.8085183	0.8630037	0.81178015	0.83488303	0.85542244	0.75933313	0.8502159	0.8092853	0.8834757	0.8763107	0.8501806	0.7891406	0.7473828	0.7993829	0.84313613	0.892934	0.81825703	0.8513926	0.65086627	0.74963737	0.87713176	0.89435863	0.600504	0.84887433	0.7377397	0.7393975	0.7991853	0.8469323	0.78339684	0.78700364	0.7939464	0.8349544	0.86181796	0.842831	0.75467294	0.88585186	0.8802554
doek/noun	0.90578127	0.7936995	0.89453214	0.850416	0.74434805	0.7744877	0.7818974	0.7433064	0.7965397	0.81731033	0.76171637	0.92563987	0.6591809	0.6629555	0.8207796	0.87183446	0.7324401	0.8753661	0.80480945	0.7393315	0.8988668	0.87156546	0.7774472	0.8734768	0.7682483	0.7076953	0.770733	0.84172803	0.7089695	0.7322563	0.74207187	0.8596312	0.712834	0.79968476	0.94178605	0.6327863	0.77136403	0.76767147	0.7632306	0.8140764	0.8286953	0.6231825	0.694414	0.81602204	0.72534406	0.7196132	0.837726	0.9147098	0.59028924	0.8007818	0.89121926	0.84856427	0.87258095	0.6318381	0.8565512	0.72891074	0.7978648	0.82859385	0.7953404	0.7559479	0.6721051	0.62266076	0.7993566	0.6634319	0.7209935	0.84766793	0.607795	0.9175733	0.72066766	0.7430805	0.8065385	0.8166543	0.6315111	0.7104006	0.8885373	0.9027744	0.7804259	0.78548557	0.84635514	0.6589695	0.79657865	0.92294633	0.9349849	0.83797944	0.6339891	0.61321944	0.847826	0.8408513	0.7516232	0.0	0.82614034	0.64156115	0.88618976	0.80547464	0.794832	0.7049167	0.6762866	0.8754197	0.7971556	0.8830994	0.7892269	0.76425314	0.70292836	0.74410856	0.6464274	0.8890595	0.91768104	0.82855713	0.7858019	0.7815809	0.67798954	0.8877995	0.84143406	0.79491806	0.7125218	0.7112917	0.78808063	0.9226059	0.76358837	0.71277523	0.5555603	0.66676074	0.8660479	0.8158557	0.8239331	0.5797548	0.88436246	0.8446822
robot/noun	0.8155154	0.86571044	0.91717577	0.82497406	0.87851155	0.8568324	0.86819595	0.8592638	0.8992138	0.89661	0.81229126	0.9276433	0.8329322	0.77981627	0.8153961	0.87648094	0.84529936	0.87842757	0.87392193	0.8121102	0.8763733	0.8748634	0.87661934	0.904074	0.84117055	0.83848286	0.81533957	0.8207025	0.8338593	0.8204402	0.8260423	0.8576974	0.7504899	0.85267013	0.9146114	0.82955456	0.8392042	0.83374316	0.8386441	0.7745886	0.7845841	0.78591645	0.8286574	0.8858532	0.7628901	0.83373564	0.8326197	0.8914207	0.838871	0.811247	0.9029674	0.91029674	0.8360826	0.8022431	0.81226903	0.8037569	0.8536688	0.8643678	0.7656489	0.8405713	0.81164885	0.7564851	0.90052074	0.8288083	0.74170506	0.7881559	0.7763758	0.9166401	0.82437056	0.78089786	0.85737437	0.84062505	0.78257763	0.85206044	0.8817541	0.8765716	0.85808545	0.8039918	0.8531098	0.83794296	0.8041907	0.92950857	0.8571329	0.8288417	0.83172834	0.82452834	0.82569885	0.8152941	0.7719743	0.82614034	0.0	0.76886433	0.8640225	0.8436673	0.8830403	0.82917273	0.8168107	0.8374608	0.6780052	0.91500616	0.83615166	0.835812	0.81948507	0.68703413	0.8509723	0.8874348	0.9207751	0.85090137	0.8843088	0.76095223	0.81277514	0.86817116	0.81811625	0.7956823	0.8556159	0.8523835	0.8388854	0.90245116	0.87514186	0.8033706	0.7882146	0.76977885	0.79096645	0.8967055	0.90417874	0.8023434	0.89110017	0.8908734
doos/noun	0.873652	0.681878	0.9117155	0.84330964	0.8359093	0.7436853	0.78850055	0.8345826	0.79905665	0.8502118	0.712456	0.9528324	0.7663733	0.69050527	0.81227213	0.8999405	0.7452724	0.89585125	0.79466033	0.50381434	0.8181969	0.857767	0.8194181	0.81572044	0.7239287	0.6062441	0.63649	0.8007039	0.72881323	0.7243006	0.68263113	0.85605776	0.657451	0.4812498	0.9360201	0.59612006	0.78056574	0.8005526	0.75074613	0.8640677	0.82060623	0.81598365	0.6564627	0.8258164	0.6947912	0.71712494	0.82794774	0.9374909	0.6515608	0.8442849	0.8943307	0.8492273	0.87905735	0.59683466	0.9074346	0.7494309	0.8478453	0.82223356	0.8672377	0.68225825	0.6014056	0.5176649	0.876267	0.5702443	0.74656105	0.81893957	0.5776131	0.86917263	0.59036136	0.86931324	0.6417283	0.8443548	0.64884746	0.73839873	0.8784232	0.869954	0.8271871	0.8443535	0.88045377	0.7127515	0.81499016	0.9525952	0.8958736	0.7338531	0.72382456	0.7376548	0.8683651	0.7800436	0.8085183	0.64156115	0.76886433	0.0	0.83444834	0.7341291	0.81297064	0.6883209	0.78054297	0.8841551	0.74153346	0.913723	0.78667307	0.49719656	0.7634264	0.6962997	0.61540645	0.82325435	0.95057523	0.89099985	0.7436775	0.8169242	0.7726372	0.8608328	0.7843255	0.83299357	0.7421713	0.83299994	0.83017784	0.93346536	0.7624516	0.7671244	0.5545863	0.6281676	0.8881492	0.863814	0.8402997	0.62947035	0.884492	0.854063
handel/noun	0.88012105	0.9149988	0.91105944	0.79827785	0.9036969	0.9274174	0.9121016	0.89901114	0.93392503	0.93690646	0.88533115	0.93978	0.9008408	0.87892056	0.8843022	0.9192904	0.8875047	0.905491	0.90192205	0.88159394	0.9275085	0.95318186	0.91363746	0.9478159	0.9006556	0.90662825	0.81859845	0.87220573	0.9159423	0.8959603	0.8442875	0.8547828	0.8293107	0.7983778	0.8470986	0.91970575	0.9211385	0.9182369	0.92994106	0.8810039	0.8978661	0.8853029	0.8937188	0.93339425	0.802585	0.8951339	0.87248546	0.8931337	0.9116249	0.91733724	0.9389777	0.94707406	0.8379819	0.88694227	0.87266535	0.91256875	0.82434285	0.8865645	0.82647777	0.89138085	0.9001004	0.81287825	0.9313699	0.89405644	0.7342395	0.89311737	0.7885396	0.916831	0.88611925	0.91511875	0.86289394	0.921	0.8700268	0.91385746	0.9379988	0.89792323	0.91422296	0.83326447	0.8468405	0.9146704	0.91787124	0.9262892	0.7999406	0.86454517	0.9005104	0.88589317	0.8787104	0.87297004	0.8630037	0.88618976	0.8640225	0.83444834	0.0	0.90454805	0.90086883	0.90778583	0.90751255	0.77808875	0.8662995	0.91481304	0.90000534	0.8471897	0.92331916	0.84749794	0.9325572	0.88856095	0.91280305	0.8604756	0.90868616	0.83343196	0.86951905	0.8324988	0.8965681	0.8735982	0.86769485	0.873581	0.8879931	0.9060549	0.9302602	0.9033292	0.84879005	0.868408	0.8349839	0.9245364	0.9205466	0.8686897	0.90056163	0.930407
straat/noun	0.9217743	0.72156775	0.91772133	0.85467744	0.8946938	0.8209379	0.91454965	0.86366993	0.8936795	0.8934735	0.77550316	0.95170045	0.8189744	0.8278231	0.8503057	0.9082441	0.8515744	0.89788675	0.8517666	0.7528482	0.89647	0.8709867	0.90079534	0.8929813	0.8204427	0.76351565	0.83980584	0.8477979	0.81550324	0.7837532	0.71281	0.6410447	0.6990663	0.79847586	0.92044634	0.69165	0.8445146	0.7617455	0.8548715	0.86188555	0.82987857	0.86456335	0.8249239	0.9154769	0.8595651	0.83337766	0.8597307	0.9276483	0.6431665	0.89832383	0.92930055	0.889719	0.89233756	0.6865566	0.8968827	0.8303299	0.8390702	0.86012524	0.9057137	0.7600692	0.8077729	0.79729193	0.9186302	0.75131285	0.77699053	0.73811257	0.78374296	0.8379013	0.7965888	0.9077907	0.83687806	0.8528397	0.84279644	0.7683624	0.91418076	0.75260276	0.8635448	0.82584846	0.8939983	0.80689114	0.7927362	0.973041	0.9055346	0.891986	0.8426167	0.8462691	0.85269415	0.6907588	0.81178015	0.80547464	0.8436673	0.7341291	0.90454805	0.0	0.79497826	0.8475653	0.78707474	0.7768379	0.85146743	0.92680967	0.8883841	0.6703135	0.81339943	0.8356314	0.65560067	0.8309909	0.9538355	0.9050397	0.8616796	0.772008	0.7985774	0.7369888	0.8271782	0.8366947	0.8638595	0.8657109	0.8207513	0.93934935	0.8307785	0.8000001	0.7491869	0.7184043	0.8708991	0.8823547	0.8986765	0.80362713	0.9026109	0.91927797
rookwolk/noun	0.89915293	0.8500471	0.9141187	0.91562897	0.802773	0.83571005	0.9118829	0.7639903	0.8887724	0.86878777	0.88290036	0.94997525	0.84449077	0.83692336	0.9101197	0.91463166	0.89565456	0.92190784	0.822564	0.8321831	0.8965233	0.8835693	0.9017927	0.90847224	0.8526468	0.8244115	0.78164107	0.8565587	0.8455216	0.6990103	0.7825365	0.839133	0.7856263	0.86838347	0.90465915	0.83221257	0.8771779	0.86666983	0.87046623	0.9040307	0.8726924	0.89758587	0.86712	0.915048	0.8551737	0.84279907	0.87957597	0.9298137	0.7904117	0.9057049	0.9296055	0.89137393	0.92053103	0.79583806	0.9116478	0.8954903	0.8683897	0.9029687	0.91599625	0.83028215	0.8526546	0.8075796	0.9108398	0.8159326	0.8731151	0.8657789	0.7937215	0.85581285	0.84146243	0.8937887	0.89926356	0.9239242	0.8329602	0.84685385	0.9156033	0.87842363	0.86738056	0.7974436	0.9190041	0.8158858	0.87818325	0.94032866	0.9409211	0.8762744	0.84986985	0.81239396	0.8852676	0.85336435	0.83488303	0.794832	0.8830403	0.81297064	0.90086883	0.79497826	0.0	0.87162393	0.77244866	0.86125183	0.88547933	0.912253	0.87605137	0.82954293	0.7904814	0.8254169	0.7380681	0.88475406	0.95407593	0.927505	0.8692324	0.8817181	0.6476395	0.8682064	0.9154022	0.88409895	0.89451426	0.8422076	0.750136	0.92745316	0.8629614	0.82574755	0.80051476	0.8074386	0.9108978	0.79925054	0.89160717	0.8340476	0.8313556	0.8763598
