	hersencellen/noun	deur/noun	morgen/adv	inmiddels/adv	waas/noun	hoofd/noun	vilt/noun	nevel/noun	pantalon/noun	kuif/noun	blok/noun	Flandria/noun	gewaad/noun	klei/noun	alles/noun	kort/adj	natuur_steen/noun	bastion/noun	brij/noun	bak/noun	muis_DIM/noun	lul/noun	omlijsting/noun	poes_DIM/noun	regenjas/noun	sok/noun	poeder/noun	gans/noun	krul/noun	lucht/noun	water/noun	stad/noun	massa/noun	zak/noun	druk/noun	vloer/noun	outfit/noun	klinker/noun	tand/noun	zo/adv	wolf/noun	figuur/noun	hoed/noun	kimono/noun	aluminium/noun	pruik/noun	zeehond/noun	schemer_zone/noun	gevel/noun	tovenaar/noun	haar_kleur/noun	krijt_streep/noun	imago/noun	steen/noun	erg/adj	kapsel/noun	overweeg/adj	zoveelste/num	uiterst/adj	vest/noun	schelp/noun	plastic/noun	schakering/noun	jas/noun	veelal/adv	man/noun	hout/noun	vlucht_wagen/noun	pak/noun	werkelijkheid/noun	brood/noun	heer/noun	dun/adj	midden/noun	rot/noun	voorstad/noun	lok/noun	golf/noun	bestaan/noun	haar/noun	haar/pron	vooruitblik/noun	ambtenaar/noun	garnaal/noun	marmer/noun	tint/noun	te/adv	brommer/noun	even/adv	doek/noun	robot/noun	doos/noun	handel/noun	straat/noun	rookwolk/noun	kubus/noun	licht/noun	gebied/noun	muis/noun	middenmoot/noun	graniet/noun	vuilniszak/noun	hemel/noun	monster/noun	raam/noun	dag/noun	seizoen/noun	verleden/noun	kous/noun	vaak/adj	wolk/noun	zone/noun	sanitair/noun	wat/adv	blad/noun	achtergrond/noun	mist/noun	start/noun	rok_DIM/noun	baard/noun	tapijt/noun	beton/noun	nauwelijks/adv	wolkendek/noun	baard_DIM/noun	glans/adj	rook_gordijn/noun	panter/noun
krijt_streep/noun	0.8941018	0.8462516	0.9944147	0.8530774	0.81950974	0.8768164	0.93960774	0.9753571	0.78487396	0.5617763	0.93807226	0.96244603	0.8714677	0.8022442	0.99599934	0.89371437	0.9076989	1.0	0.88335085	0.9377466	0.99169457	0.6796155	0.63902044	0.96410555	0.62814033	0.7988669	0.73765385	0.99152714	0.7911548	0.9307884	0.9445161	0.97594184	0.8712255	0.7906691	0.88026786	0.74897206	0.8221212	0.8533372	0.8954358	0.87551665	0.9744459	0.9279233	0.7480743	0.8126718	0.741131	0.80536324	0.9353725	0.97264826	0.82334965	0.926049	0.89208746	0.0	0.9599701	0.9185584	0.9167186	0.75933444	0.8806679	0.97071916	0.9272912	0.7363718	0.8299575	0.7679325	0.8864695	0.796244	0.77986586	0.7270826	0.7668795	0.96801853	0.68487084	0.976002	0.8821188	0.59001184	0.7235639	0.831155	0.9936192	0.98158175	0.75711226	0.96316886	0.9127472	0.816376	0.8236367	0.94691	0.9870481	0.9832402	0.81390387	0.8687524	0.88974404	0.84366983	0.86510587	0.9710059	1.0	0.8090273	0.7547718	0.894571	0.9927581	0.8534785	0.9148101	0.9877218	0.9411316	0.9948464	0.7976003	0.83593726	0.9897711	0.93105406	0.78716093	0.98242474	0.99457824	0.8688569	0.83579314	0.8874153	0.9278438	0.9672331	0.8634137	0.7965801	0.91461164	0.97796947	0.9607515	0.9796301	0.8232974	0.7383236	0.88805175	0.7987437	0.9198136	0.9875257	0.7389082	0.7057631	0.9114765	1.0
imago/noun	0.98143685	0.9680426	0.9994647	0.83141214	0.95121765	0.98223656	0.9249387	0.97057396	0.91587985	0.9685778	0.87881553	0.9566333	0.9800444	0.90634334	0.860531	0.97268814	0.93766564	0.78678644	0.95700353	0.8544131	0.99838966	0.9741213	0.9761886	0.86715806	0.91020185	0.81461954	0.96662873	0.99820584	0.97050303	0.95830053	0.8291772	0.5822537	0.86836016	0.9090219	0.9849172	0.88973004	0.9313834	0.89223516	0.9297625	0.88810074	0.84920514	0.9559564	0.9479272	0.9733802	0.9141759	0.9219506	0.68105996	0.9057696	0.88728714	0.9622979	0.9975322	0.9599701	0.0	0.8642343	0.9432544	0.9019832	0.74117476	0.86739516	0.98720676	0.91760683	0.73281556	0.9015761	0.8541971	0.9272197	0.88885653	0.9560573	0.8497181	1.0	0.92472774	0.7016275	0.94087166	0.9661743	0.82551634	0.7920828	0.9709164	0.82007635	0.98632604	0.89959097	0.8489484	0.950811	0.95513916	0.95156467	0.6278742	0.71502924	0.91420823	0.9273809	0.9506034	0.95328826	0.93209267	0.97231376	0.9058034	0.8431487	0.8863958	0.9017602	0.880556	0.98613137	0.9596598	0.78495497	0.9932453	1.0	0.9287944	0.94209707	0.9390822	0.73882544	0.92396265	0.9662097	0.96444225	0.77548385	0.92219096	0.8695537	0.897652	0.9157398	0.9709656	0.70805085	0.85296035	0.95977366	0.9745277	0.99994034	0.9360118	0.94547087	0.92509264	0.8482955	0.9500999	0.96556354	0.91798586	0.9000088	0.91550636	0.85746336
steen/noun	0.96146137	0.5827004	0.85693216	0.96037406	0.7858423	0.62590706	0.6314584	0.83697766	0.88810366	0.95169187	0.3036192	0.81275856	0.81075627	0.23376554	0.75815606	0.9177865	0.28141022	0.677127	0.49498433	0.5353726	0.8710459	0.9027408	0.64528286	0.9267945	0.81420463	0.7551863	0.57453597	0.77466685	0.76882964	0.59537375	0.41018218	0.8070221	0.3939398	0.5854064	0.7443259	0.2811221	0.8885218	0.4921443	0.74270225	0.9089439	0.8825234	0.6467417	0.739061	0.8909449	0.29654056	0.85463935	0.8658515	0.9769588	0.37319475	0.827441	0.96481544	0.9185584	0.8642343	0.0	0.91333807	0.8585402	0.72932124	0.86461705	0.8662297	0.86525023	0.40186822	0.3564672	0.82183015	0.76864976	0.7215681	0.8934558	0.25693715	0.82777303	0.7472443	0.68142307	0.6219708	0.9130366	0.5776542	0.56339335	0.8171309	0.9625496	0.81069255	0.7430303	0.92834103	0.8068727	0.89092433	0.9810304	0.9684573	0.7487577	0.2663386	0.52750814	0.9053655	0.75807303	0.7562271	0.51612264	0.859181	0.52559173	0.79354274	0.55670834	0.8187497	0.61090505	0.49743587	0.91521424	0.90397257	1.0	0.31396967	0.6442505	0.632818	0.7811312	0.39513093	0.867694	0.9902628	0.9458766	0.8638484	0.8990355	0.6430992	0.88180023	0.6026317	0.85863894	0.60236216	0.6906724	0.87027955	0.9481446	0.8565414	0.78877735	0.42230374	0.18099254	0.7979369	0.8605371	0.9334003	0.42241448	0.9796811	0.919483
erg/adj	1.0	1.0	0.85392135	0.9919904	0.73179483	0.9088666	0.80959475	0.7256694	0.7725245	0.71414137	0.9961769	0.836064	0.8160278	0.79899764	0.9953172	0.7271114	0.90622485	0.77613425	0.7845067	0.94833374	0.9206097	0.7181873	0.982174	0.98112464	0.73914653	0.82055783	0.8403326	1.0	0.76326734	0.7449687	0.78084326	0.8883573	0.8537923	0.9879415	0.946389	0.8883862	0.89283484	0.6344896	0.9033115	0.302889	0.94660074	0.8420143	0.9017917	0.67127144	0.83472484	0.8302657	0.79621434	0.85655165	0.91523343	0.9516354	0.8403167	0.9167186	0.9432544	0.91333807	0.0	0.7342725	0.7750217	0.94859487	0.5266675	0.8858829	0.98288965	0.77744746	0.9583065	0.8290746	0.75086784	0.9462294	0.8735814	0.87884223	0.83528256	0.7144133	0.79272085	0.97605395	0.5837748	0.76743895	0.94192517	0.9914412	0.76724803	0.89615655	0.8309087	0.70177746	0.7428657	0.87910783	0.96309906	0.86608154	0.9106163	0.77423763	0.37119323	0.9160765	0.5491719	0.77355325	0.9239463	0.9783355	0.57966816	0.88153553	0.8248207	0.97238535	0.8195072	0.74699205	0.99214286	0.99660015	0.7341482	0.98594576	0.8681985	0.8307292	0.92557347	0.84916174	0.907548	0.70285344	0.7312037	0.68523693	0.67666125	0.73069495	0.9779652	0.48299444	0.8134041	0.82428277	0.7506061	0.9173038	0.7200476	0.79966724	0.8953264	0.8478153	0.85885143	0.468733	0.6556996	0.8340606	0.8364078	0.9987983
kapsel/noun	0.93623775	0.9660097	0.9149983	0.86528486	0.83298993	0.42901438	0.6757318	0.8225655	0.65441704	0.44404167	0.9178904	0.93435174	0.54069877	0.7468293	0.9149456	0.4533375	0.8769301	0.8690039	0.83980983	0.95821565	0.9922348	0.79544663	0.9453674	0.9759354	0.3963312	0.47979325	0.778201	0.9814908	0.26188773	0.81732917	0.8698422	0.9474472	0.87617105	0.68376195	0.961877	0.7900022	0.3604297	0.894073	0.5527093	0.80613565	0.96000534	0.6720036	0.27214646	0.6528251	0.8613394	0.2991519	0.9096286	0.98231405	0.8778519	0.76170194	0.44695646	0.75933444	0.9019832	0.8585402	0.7342725	0.0	0.79450876	0.7001149	0.8567643	0.49719715	0.80424243	0.74574125	0.88476455	0.26825124	0.7179283	0.34174186	0.7681262	0.8371369	0.35025465	0.91759986	0.7816505	0.41201162	0.51930344	0.6498078	0.93062645	0.9104637	0.27195823	0.5952456	0.8833399	0.2312572	0.24716794	0.89523953	0.9488141	0.94312716	0.9093032	0.48749858	0.7535393	0.8522001	0.7365223	0.7683234	0.99467635	0.7986987	0.79637706	0.8429414	0.992497	0.85006577	0.9186497	0.8741687	0.9160971	0.99908674	0.8480928	0.7525627	0.88678676	0.7372231	0.81817764	0.8786755	0.94310856	0.9532789	0.30267543	0.8351058	0.80381393	0.9699232	0.9654967	0.50066715	0.848034	0.83051145	0.8784385	0.9998514	0.44831777	0.25526345	0.8622589	0.8909407	0.8349817	0.8714171	0.39617842	0.62535125	0.9300312	0.98762125
overweeg/adj	0.9832182	0.9088323	0.47402585	0.85433304	0.6892357	0.69537306	0.7706082	0.6241239	0.9130705	0.9062596	0.8268138	0.97434646	0.7962084	0.68826246	0.9298395	0.87941307	0.8142679	0.74806696	0.6483837	0.8094566	0.9537721	0.9486831	0.8928157	0.89026946	0.8028947	0.87527317	0.79650044	0.8267929	0.7876362	0.7186065	0.64022076	0.53266776	0.7725574	0.9337105	0.92885375	0.7647129	0.8295686	0.8323284	0.8783264	0.9458206	0.7473339	0.7017499	0.822785	0.8534918	0.8289272	0.84396636	0.72133553	0.97529024	0.8369082	0.8804653	0.8341174	0.8806679	0.74117476	0.72932124	0.7750217	0.79450876	0.0	0.89724994	0.6804806	0.9334156	0.7240194	0.73728645	0.83842427	0.85453796	0.5314208	0.8765754	0.7032714	0.90875405	0.76522017	0.83708847	0.94726646	0.7769375	0.4707573	0.7708611	0.94711906	0.5682987	0.83541113	0.7558333	0.83009326	0.86042184	0.85431266	0.9725196	0.80697405	0.8918401	0.76143146	0.5624867	0.9356214	0.88446546	0.58959514	0.60278076	0.95735335	0.90628415	0.74116063	0.8912736	0.70657533	0.90921783	0.6222528	0.5587883	0.97392464	0.9805462	0.7112635	0.95328724	0.6618557	0.8754991	0.8611564	0.56103003	0.8850262	0.8343566	0.867579	0.7207674	0.49902302	0.66647005	0.909594	0.7791323	0.75299734	0.6548757	0.63178706	0.7967373	0.90253913	0.8042693	0.6624589	0.7688115	0.7427465	0.49141282	0.9012123	0.7497772	0.73358667	0.9716288
zoveelste/num	0.9036269	0.8069296	0.98780346	0.777648	0.9909448	0.70654523	0.85866797	0.8827797	0.87991834	0.7504686	0.9181417	0.9343095	0.7217789	0.8493049	0.8557779	0.8340417	0.88395274	0.78722537	1.0	0.8497484	0.87405753	0.98297983	0.9677852	0.76785827	0.7891437	0.7889719	0.85607207	0.8236104	0.7479538	0.8437206	0.8340975	0.963606	0.83505905	0.80233794	0.8949262	0.79796463	0.8560466	0.9638338	0.690259	0.8609184	0.8297037	0.84370756	0.7472069	0.92497164	0.9368564	0.71877944	0.7874396	0.8495108	0.8590299	0.8921439	0.7991579	0.97071916	0.86739516	0.86461705	0.94859487	0.7001149	0.89724994	0.0	0.800431	0.81929904	0.7875878	0.8507601	0.97450894	0.7224884	0.82116735	0.85320425	0.78669465	0.92732453	0.74203074	0.66006285	0.80930215	0.8796901	0.8311713	0.6697252	0.8397822	0.98842484	0.77452165	0.51551336	0.92440104	0.7399894	0.7447103	0.80445015	1.0	0.75281537	0.921052	0.8456948	0.81144595	0.82800615	0.67802197	0.6641071	0.9691065	0.66542137	0.6819072	0.86264473	0.9770263	0.92060447	0.90191686	0.8805915	0.8077439	0.7675682	0.9484864	0.78591645	0.93691975	0.77429086	0.8242663	0.930187	0.9414966	0.9882117	0.79982424	0.8199719	0.8853707	1.0	0.85113966	0.81208533	0.8106344	0.9172157	0.74299634	0.7976272	0.6946559	0.72156394	0.863485	0.8780417	0.95159966	0.98048586	0.73514384	0.7879099	0.91132706	0.82860166
uiterst/adj	0.99686515	0.8847692	0.74016905	0.942368	0.8407362	0.9429611	0.8071924	0.82775205	0.69700795	0.7870649	0.98348194	0.9650934	0.85411465	0.80711794	0.9552699	0.6733607	0.90973455	0.7597773	0.7825174	0.9865979	0.9585048	0.7353449	0.9296116	0.9887249	0.8025222	0.86544347	0.85404664	0.9603616	0.8503009	0.8354784	0.8566894	0.7888408	0.74616414	0.9214667	0.96752423	0.9087701	0.8766445	0.87213534	0.9724537	0.59068996	0.95311403	0.7802808	0.8424084	0.8310484	0.8108643	0.84025896	0.8342819	0.84656847	0.91975313	0.9644817	1.0	0.9272912	0.98720676	0.8662297	0.5266675	0.8567643	0.6804806	0.800431	0.0	0.80708957	0.96156	0.8766676	0.83713776	0.816826	0.65967405	0.9238368	0.8525835	0.96787184	0.8372801	0.5412849	0.84575504	0.8648324	0.5629538	0.8772677	0.8539509	0.8981684	0.87327456	0.8484475	0.7050431	0.65704125	0.7835523	0.9237912	0.940016	0.91713697	0.8988126	0.6070608	0.5355902	0.97001016	0.5231681	0.54635966	0.95310855	0.98138946	0.5689381	0.9457469	0.98159385	0.9471637	0.7898804	0.69213027	0.90898633	0.8451114	0.907058	0.9982203	0.7325836	0.9090021	0.9161135	0.7374635	0.9127475	0.8199252	0.7645516	0.77187324	0.75780934	0.7782938	0.9790591	0.68544126	0.7291869	0.81678927	0.7204511	0.8769641	0.6638945	0.7920332	0.87417734	0.9297641	0.89823914	0.45856738	0.7093526	0.80015254	0.83895177	0.9456732
vest/noun	0.8650276	0.9263481	0.9881716	0.9536809	0.88280815	0.5688455	0.5017238	0.9600663	0.20395017	0.6418737	0.9362832	0.9865868	0.7770326	0.87759835	0.9706673	0.5149039	0.9741331	0.9706048	0.87367177	0.79902315	0.9414648	0.74153376	0.96636665	0.9149003	0.41090715	0.33681685	0.77200973	0.94536346	0.6685154	0.83759665	0.9012142	0.9777061	0.7832234	0.4407661	0.9022045	0.8862413	0.2777065	0.9175526	0.8896286	0.9484035	0.9728152	0.70788276	0.2624911	0.6974455	0.95806456	0.41181576	0.96938133	0.9983304	0.9617806	0.8250047	0.6576443	0.7363718	0.91760683	0.86525023	0.8858829	0.49719715	0.9334156	0.81929904	0.80708957	0.0	0.9296745	0.8265253	0.94744396	0.1905685	0.76536834	0.37171733	0.9162805	0.7482997	0.26712775	0.88895464	0.82507277	0.4711572	0.65963876	0.8223438	0.81790996	0.98305583	0.6853059	0.89007264	0.9221095	0.48859733	0.51402146	0.97377264	0.945717	0.933312	0.986871	0.68708396	0.69184506	0.7704761	0.78701556	0.80749625	0.67148465	0.6975046	0.85364175	0.6692463	0.8983852	0.9086083	0.96779436	0.9647591	0.66837424	0.9967201	0.9788077	0.6745849	0.8690828	0.80132246	0.8862732	0.9767964	0.9426864	0.98335445	0.22934586	0.9296008	0.8980612	0.923229	0.9860397	0.7255186	0.9713243	0.9175736	0.9152726	0.9990291	0.28953975	0.4521324	0.9545255	0.9671663	0.80937743	0.9396754	0.5424628	0.64170253	0.9848436	0.9948597
schelp/noun	0.9361294	0.8178888	0.91201365	0.9599595	0.9041343	0.6397613	0.70185053	0.8814106	0.93681496	0.9528429	0.64827615	0.99237216	0.60948485	0.42037314	0.8421928	0.86242825	0.6895397	0.60863745	0.6323431	0.61394656	0.9188747	0.9412369	0.66799486	0.9454397	0.7901596	0.70891976	0.6851516	0.8759704	0.6603094	0.669086	0.5209091	0.86608326	0.52603173	0.6886742	0.88336366	0.6013657	0.85496086	0.7142365	0.5529801	0.9585777	0.8089207	0.57704014	0.7213026	0.79674196	0.5503538	0.7386393	0.8178195	0.9240874	0.6787941	0.71053874	0.9090301	0.8299575	0.73281556	0.40186822	0.98288965	0.80424243	0.7240194	0.7875878	0.96156	0.9296745	0.0	0.5733999	0.75715494	0.7589925	0.72804666	0.7356305	0.44705266	0.9005697	0.77583075	0.75198	0.62180805	0.7965361	0.56455076	0.52505624	0.8425975	0.9472579	0.87995964	0.68255895	0.89082754	0.6959262	0.7478906	0.94250906	0.9773193	0.5318019	0.6027593	0.76939565	0.9540858	0.84819365	0.8452304	0.58487	0.91442496	0.6145644	0.76054525	0.8031241	0.92584306	0.74379677	0.7145147	0.8998761	0.8895632	1.0	0.6278461	0.866293	0.7063446	0.7777257	0.6752311	0.8455202	0.9991188	0.8879899	0.92991984	0.89354044	0.64736354	0.9805912	0.82117337	0.8488962	0.6150447	0.7403006	0.8835074	0.99488914	0.8047643	0.595338	0.6538814	0.49695998	0.8677336	0.88987863	0.874586	0.50748223	0.86083156	0.83473855
plastic/noun	0.9647437	0.5228759	0.94006217	0.77088106	0.6621912	0.65380144	0.5989044	0.7886064	0.81071925	0.87010264	0.40852815	0.9480934	0.862558	0.38002473	0.5560188	0.88975817	0.56032467	0.8012797	0.58383346	0.50682414	0.88391936	0.7753448	0.6384211	0.92914337	0.6616422	0.68756855	0.5976118	0.82409537	0.71150374	0.5613868	0.5364325	0.92708826	0.6511985	0.48582786	0.8561108	0.37330455	0.8338557	0.6895082	0.75118417	0.8461589	0.90566444	0.62208307	0.68780917	0.66970575	0.2735721	0.802648	0.8557726	0.9737409	0.4385963	0.7766185	0.8346376	0.7679325	0.9015761	0.3564672	0.77744746	0.74574125	0.73728645	0.8507601	0.8766676	0.8265253	0.5733999	0.0	0.89704436	0.65554	0.71421826	0.8402349	0.2509606	0.83232254	0.61197335	0.7750598	0.61333907	0.80402064	0.49661988	0.5689076	0.8335216	0.9702259	0.77385944	0.8920802	0.931794	0.76291275	0.7876502	1.0	0.94615424	0.78818053	0.34543222	0.59255916	0.8014824	0.6428016	0.71481395	0.6137749	0.8960928	0.35999924	0.6268692	0.72164845	0.9285675	0.4708057	0.54981905	0.8926906	0.86538136	1.0	0.4118973	0.50794685	0.7902367	0.6841533	0.39072454	0.9161459	0.9909104	0.93326676	0.77827996	0.8317137	0.77359104	0.98969597	0.66144204	0.7685824	0.6900213	0.7997979	0.85844696	0.99994063	0.79387313	0.8006997	0.40638977	0.31782985	0.8231306	0.8392871	0.8455343	0.3675658	0.9597573	0.97905374
schakering/noun	0.8736488	0.98989874	1.0	0.87487024	0.7738712	0.6982653	1.0	0.87333024	1.0	0.7700016	0.89799416	0.9834323	0.8231146	0.84677625	0.9926216	0.82524914	0.891149	0.7652502	0.9148313	0.7564335	1.0	0.8830526	0.60532904	0.93205845	0.9307718	0.85260344	0.87849575	0.96512717	0.8478324	0.7906759	0.8103165	0.93869364	0.83911675	0.93398845	1.0	0.9034956	0.9204689	0.9070488	0.8412111	0.90420234	0.9643531	0.83707637	0.9294411	0.9972131	0.92227083	0.86438656	1.0	0.743786	0.8699057	0.8604407	0.8636288	0.8864695	0.8541971	0.82183015	0.9583065	0.88476455	0.83842427	0.97450894	0.83713776	0.94744396	0.75715494	0.89704436	0.0	0.86954075	0.954581	0.9380251	0.8633227	1.0	0.93969774	0.78115344	0.91819423	0.9298117	0.7649524	0.8657479	0.91167927	0.8662476	0.8349042	0.87325895	0.6535131	0.90800947	0.8948493	0.82710457	0.9676524	1.0	0.805691	0.7418213	0.98857903	0.89235735	0.885464	0.8450513	0.8218772	0.97618407	0.99140835	0.88749087	0.8187352	0.9058487	0.7876129	0.92044586	0.93896693	0.95881414	0.89478755	0.92927337	0.7874498	0.9102113	0.83625126	1.0	1.0	0.89185256	0.9375875	0.86872584	0.7368639	0.9643347	0.9434954	0.92114407	0.7877153	0.951807	0.93334144	0.9863406	0.86273366	0.8474426	0.88959336	0.8155949	0.9194228	0.7902452	0.78394973	0.76671654	0.793844	1.0
jas/noun	0.9340285	0.8671657	0.95924515	0.90692604	0.84583557	0.35306042	0.5005709	0.867973	0.2876482	0.5678109	0.9107874	0.9816269	0.4854678	0.7490057	0.8959619	0.41659474	0.89545286	0.91606843	0.8208364	0.84016	0.87300617	0.729768	0.8947964	0.9122963	0.27307528	0.3010493	0.6724912	0.90532804	0.40357125	0.74392116	0.8567964	0.9562186	0.7614498	0.38957268	0.9487992	0.7966505	0.23226172	0.89013684	0.7116289	0.90129685	0.97712547	0.5852587	0.12323588	0.51813585	0.87784636	0.1925714	0.944984	0.99130714	0.8525125	0.5745217	0.5349101	0.796244	0.9272197	0.76864976	0.8290746	0.26825124	0.85453796	0.7224884	0.816826	0.1905685	0.7589925	0.65554	0.86954075	0.0	0.7582779	0.23106563	0.76441413	0.7495982	0.16146374	0.89294815	0.75272393	0.38558853	0.50518966	0.68030155	0.8595475	0.9662181	0.45431107	0.77738553	0.96922565	0.24838907	0.28327686	0.9735662	0.9390941	0.90950143	0.8838826	0.56482345	0.70587075	0.6605805	0.777146	0.66158605	0.8429409	0.6231708	0.8343852	0.60838723	0.97655034	0.8537922	0.89574987	0.9375427	0.72464544	0.9997421	0.8878668	0.56566113	0.8835404	0.6865603	0.7793303	0.9005278	0.9573101	0.9726183	0.22938067	0.8719573	0.8155824	0.9385018	0.92959476	0.6189406	0.8716496	0.7923705	0.87084126	0.9998315	0.27735513	0.22532427	0.76545066	0.8721093	0.85821223	0.8928849	0.42033142	0.5435138	0.971083	0.981744
veelal/adv	0.93843615	0.86086226	0.6874851	0.79132503	0.87984693	0.78760386	0.8551624	0.9005976	0.83063334	0.9223899	0.72859776	0.8904292	0.788114	0.5989442	0.9619847	0.82104075	0.7471577	0.78146935	0.8095098	0.7984744	0.81877035	0.90795505	0.7751156	0.9254441	0.7641861	0.7620998	0.7306564	0.8533711	0.8558026	0.6765591	0.6789705	0.691559	0.7906268	0.7569816	0.90192455	0.7433975	0.84265184	0.71216977	0.830613	0.8984465	0.86799705	0.56027424	0.6685103	0.9419855	0.6865337	0.78742975	0.8833206	0.8698098	0.67154634	0.7983878	0.9963041	0.77986586	0.88885653	0.7215681	0.75086784	0.7179283	0.5314208	0.82116735	0.65967405	0.76536834	0.72804666	0.71421826	0.954581	0.7582779	0.0	0.7346971	0.67095613	0.8033477	0.7052536	0.8224555	0.847139	0.7592188	0.48970342	0.49665743	0.9807427	0.69943726	0.9124983	0.7745849	0.79515636	0.7797477	0.8218464	0.905981	0.8976598	0.8728971	0.7609378	0.64734733	0.8564967	0.8186072	0.5047636	0.60128593	0.9079238	0.7112411	0.7384285	0.7429509	0.9179744	0.6306132	0.675164	0.815902	0.885401	0.8995917	0.69704986	0.86251295	0.6878402	0.8498461	0.7289463	0.5496875	0.8622037	0.78648025	0.7412257	0.7219356	0.6100801	0.58075637	0.848084	0.7233171	0.85427266	0.6463307	0.80887306	0.90949273	0.7721864	0.73006666	0.8226757	0.6809068	0.7917825	0.61285496	0.8353603	0.7019433	0.8475305	0.8894605
man/noun	0.8871994	0.9089371	0.89755005	0.93067825	0.8741685	0.50029254	0.66571903	0.907056	0.6194006	0.6910991	0.9495569	0.99613976	0.47562295	0.80317104	0.93503225	0.5280466	0.9624911	0.9388313	0.8534291	0.925825	0.9275938	0.80059767	0.9393375	0.9225373	0.4485283	0.31156874	0.72486764	0.9539991	0.43393344	0.8433515	0.8948509	0.9304707	0.8197653	0.56196713	0.91416734	0.84341407	0.26992577	0.9215251	0.75655454	0.906212	0.9778017	0.5350381	0.26283097	0.5559241	0.9631187	0.3188871	0.96337897	0.9887607	0.9318396	0.5994173	0.63771415	0.7270826	0.9560573	0.8934558	0.9462294	0.34174186	0.8765754	0.85320425	0.9238368	0.37171733	0.7356305	0.8402349	0.9380251	0.23106563	0.7346971	0.0	0.9333776	0.82185227	0.31689292	0.89712405	0.92277616	0.2595458	0.5728402	0.76874095	0.9355795	0.9085561	0.52813214	0.8100944	0.98581505	0.32586432	0.2885912	0.98224473	0.93798625	0.9908595	0.95665634	0.6775489	0.82421523	0.80225754	0.82397896	0.77789366	0.94705737	0.7805024	0.87380105	0.6935251	0.9704048	0.9362478	0.9275055	0.9238209	0.82873696	1.0	0.9494636	0.6720915	0.8224019	0.81039643	0.86764824	0.79476273	0.98694086	0.9130846	0.39766163	0.86973536	0.8184646	0.92008495	0.95866	0.69967425	0.9680804	0.8055248	0.82497615	0.99973726	0.4572963	0.27402192	0.8431456	0.9666836	0.8023857	0.9511721	0.69995856	0.64570475	0.99183935	0.9952424
hout/noun	0.9659937	0.596355	0.9196764	0.7644473	0.8281343	0.7259236	0.6709157	0.8209141	0.8987511	0.8401259	0.28361243	0.8924962	0.7728929	0.24171793	0.7400221	0.84482723	0.34479487	0.683544	0.6318742	0.59679174	0.93566525	0.9001664	0.563674	0.9335431	0.87913567	0.8253933	0.6042079	0.8522148	0.7383038	0.57774913	0.55866265	0.89555424	0.5181799	0.66666794	0.7486091	0.2492792	0.90580434	0.63473207	0.69410187	0.9029018	0.8880435	0.5654075	0.72110206	0.8909383	0.2064696	0.82028806	0.8145021	0.96590495	0.3304215	0.88613045	0.9584646	0.7668795	0.8497181	0.25693715	0.8735814	0.7681262	0.7032714	0.78669465	0.8525835	0.9162805	0.44705266	0.2509606	0.8633227	0.76441413	0.67095613	0.9333776	0.0	0.8950977	0.80164146	0.75128764	0.6384203	0.9233625	0.47059667	0.4437294	0.6755808	0.92825687	0.7440187	0.7841357	0.9233709	0.7869197	0.80934167	0.9579614	0.96468604	0.7696923	0.19212049	0.5051969	0.85516936	0.8012359	0.7606194	0.56480896	0.9094537	0.5130863	0.6183976	0.770832	0.9347477	0.4508356	0.5408464	0.8514056	0.8864459	1.0	0.30542636	0.71858585	0.77820444	0.7724044	0.3189746	0.95625013	0.9890581	0.9269799	0.8659837	0.89230585	0.7777386	0.9767737	0.5951371	0.7881314	0.5214391	0.752947	0.92877686	0.9843205	0.8177848	0.7876949	0.36446476	0.1715715	0.82852936	0.8559436	0.85255146	0.3080032	0.9171399	0.9042952
vlucht_wagen/noun	1.0	0.9567127	0.901353	0.99692243	0.9119646	0.76954275	0.81223726	0.9672802	0.7357793	0.90786207	0.99639094	0.94848317	0.76669234	0.8784147	0.9973807	0.9213703	0.955724	1.0	0.9633515	0.8271061	0.88904154	1.0	0.8291587	0.9612544	0.77118874	0.76146406	0.8883911	0.9884431	0.8216615	0.8465166	0.82310545	0.9644906	0.8984284	0.80318296	0.95266527	0.9907925	0.8033642	0.8711408	0.98392904	0.9503574	1.0	0.85486144	0.77263844	0.75334835	0.9701493	0.82072526	0.90931535	1.0	0.88509685	0.77701193	1.0	0.96801853	1.0	0.82777303	0.87884223	0.8371369	0.90875405	0.92732453	0.96787184	0.7482997	0.9005697	0.83232254	1.0	0.7495982	0.8033477	0.82185227	0.8950977	0.0	0.8423873	0.95428634	0.95256656	0.9763026	0.8014223	0.89009213	0.9485981	0.87955815	0.808353	0.83933115	0.90787196	0.8111584	0.8650056	0.8992671	1.0	0.9828548	0.991748	0.7912365	0.8397925	0.7632953	0.9035632	0.72703767	0.9713829	0.8334846	0.97155243	0.84743077	0.8694428	0.93056977	0.75527173	0.96753454	0.97262704	1.0	0.9613172	0.8702458	0.93113434	0.95295614	0.8596773	0.9772524	1.0	1.0	0.7392361	0.9664118	0.84096086	0.9383824	0.9579153	0.87967724	0.90643054	0.74210536	0.98270243	1.0	0.6806557	0.85461664	0.8646628	0.98433995	0.95802355	0.8038238	0.954663	0.816597	0.75640875	0.9902135
